2023-05-02 18:56:39 INFO  MeteoApplication:13 - Application started
2023-05-02 18:57:04 INFO  MeteoApplication:13 - Application started
2023-05-02 18:59:42 INFO  MeteoApplication:13 - Application started
2023-05-02 19:10:17 INFO  MeteoApplication:13 - Application started
2023-05-02 19:10:49 ERROR LogUtil:19 - Exception: Entered town: Enum not found in weather API., StackTrace: [Ljava.lang.StackTraceElement;@3798c63c
2023-05-02 20:02:18 INFO  MeteoApplication:13 - Application started
2023-05-03 21:05:03 INFO  MeteoApplication:13 - Application started
2023-05-03 21:05:17 INFO  MeteoApplication:13 - Application started
2023-05-03 21:05:30 INFO  MeteoApplication:13 - Application started
2023-05-03 21:37:00 INFO  MeteoApplication:13 - Application started
2023-05-03 21:37:14 WARN  LogUtil:23 - HTML ERROR: 404, URL: /api/, descr: 
2023-05-03 21:37:19 WARN  LogUtil:23 - HTML ERROR: 400, URL: /api/addTown, descr: Required parameter 'town' is not present.
2023-05-03 21:43:15 INFO  MeteoApplication:13 - Application started
2023-05-03 21:43:17 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addTown, descr: 
2023-05-03 21:43:39 INFO  MeteoApplication:13 - Application started
2023-05-03 21:43:40 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addTown, descr: 
2023-05-03 21:44:29 INFO  MeteoApplication:13 - Application started
2023-05-03 21:45:43 INFO  MeteoApplication:13 - Application started
2023-05-03 21:47:22 INFO  MeteoApplication:13 - Application started
2023-05-03 21:47:26 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addTown, descr: 
2023-05-03 21:48:20 INFO  MeteoApplication:13 - Application started
2023-05-03 21:49:16 INFO  MeteoApplication:13 - Application started
2023-05-03 22:01:29 INFO  MeteoApplication:13 - Application started
2023-05-03 22:01:36 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/editTown, descr: 
2023-05-03 22:02:09 INFO  MeteoApplication:13 - Application started
2023-05-03 22:02:10 INFO  LogUtil:11 - City Paris has been edited
2023-05-03 22:03:09 INFO  LogUtil:11 - City Paris has been edited
2023-05-03 22:05:18 WARN  LogUtil:23 - HTML ERROR: 404, URL: /api/deleteTown, descr: 
2023-05-03 22:05:29 INFO  MeteoApplication:13 - Application started
2023-05-03 22:05:33 WARN  LogUtil:23 - HTML ERROR: 404, URL: /api/deleteTown, descr: 
2023-05-03 22:05:35 WARN  LogUtil:23 - HTML ERROR: 404, URL: /api/deleteTown, descr: 
2023-05-03 22:06:01 INFO  MeteoApplication:13 - Application started
2023-05-03 22:07:09 INFO  MeteoApplication:13 - Application started
2023-05-03 22:07:11 INFO  LogUtil:11 - City Paris has been delted
2023-05-03 22:08:09 INFO  MeteoApplication:13 - Application started
2023-05-03 22:08:20 INFO  LogUtil:11 - City "Paris" has been delted
2023-05-03 22:09:58 INFO  MeteoApplication:13 - Application started
2023-05-03 22:10:12 WARN  LogUtil:23 - HTML ERROR: 404, URL: /api/listTown, descr: 
2023-05-03 22:10:35 INFO  MeteoApplication:13 - Application started
2023-05-03 22:10:53 INFO  LogUtil:11 - City Paris has been added
2023-05-03 22:16:39 INFO  MeteoApplication:13 - Application started
2023-05-04 10:55:23 INFO  MeteoApplication:13 - Application started
2023-05-04 10:55:36 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addMeasurement, descr: 
2023-05-04 10:56:14 INFO  MeteoApplication:13 - Application started
2023-05-04 11:05:22 INFO  MeteoApplication:13 - Application started
2023-05-04 11:07:55 INFO  MeteoApplication:13 - Application started
2023-05-04 11:08:20 INFO  LogUtil:11 - City Paris has been added
2023-05-04 11:17:10 INFO  MeteoApplication:13 - Application started
2023-05-04 11:17:19 INFO  LogUtil:11 - City Paris has been added
2023-05-04 11:17:40 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addMeasurement, descr: 
2023-05-04 11:19:30 INFO  MeteoApplication:13 - Application started
2023-05-04 11:19:52 INFO  MeteoApplication:13 - Application started
2023-05-04 11:20:09 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addMeasurement, descr: 
2023-05-04 11:20:41 INFO  MeteoApplication:13 - Application started
2023-05-04 11:25:33 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addMeasurement, descr: 
2023-05-04 11:26:15 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addMeasurement, descr: 
2023-05-04 11:26:45 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addMeasurement, descr: 
2023-05-04 11:26:47 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addMeasurement, descr: 
2023-05-04 11:27:58 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addMeasurement, descr: 
2023-05-04 11:29:05 INFO  LogUtil:11 - City Prague has been added
2023-05-04 11:32:31 INFO  MeteoApplication:13 - Application started
2023-05-04 11:37:21 INFO  MeteoApplication:13 - Application started
2023-05-04 11:42:33 INFO  MeteoApplication:13 - Application started
2023-05-04 11:45:43 INFO  MeteoApplication:13 - Application started
2023-05-04 11:57:45 INFO  MeteoApplication:13 - Application started
2023-05-04 12:00:33 INFO  MeteoApplication:13 - Application started
2023-05-04 12:02:55 INFO  MeteoApplication:13 - Application started
2023-05-04 12:07:03 INFO  MeteoApplication:13 - Application started
2023-05-04 12:07:25 INFO  MeteoApplication:13 - Application started
2023-05-04 12:07:40 INFO  MeteoApplication:13 - Application started
2023-05-04 12:08:01 INFO  MeteoApplication:13 - Application started
2023-05-04 12:09:18 INFO  MeteoApplication:13 - Application started
2023-05-04 12:24:27 INFO  MeteoApplication:13 - Application started
2023-05-04 12:25:07 INFO  MeteoApplication:13 - Application started
2023-05-04 12:25:58 INFO  MeteoApplication:13 - Application started
2023-05-04 12:27:13 INFO  MeteoApplication:13 - Application started
2023-05-04 12:28:32 INFO  MeteoApplication:13 - Application started
2023-05-04 12:29:06 INFO  LogUtil:11 - City Paris has been added
2023-05-04 12:29:12 WARN  LogUtil:23 - HTML ERROR: 500, URL: /api/addMeasurement, descr: 
2023-05-04 12:31:04 INFO  MeteoApplication:13 - Application started
2023-05-04 12:31:37 INFO  LogUtil:11 - City Prague has been added
2023-05-04 12:35:31 INFO  MeteoApplication:13 - Application started
2023-05-04 12:35:34 WARN  LogUtil:23 - HTML ERROR: 405, URL: /download, descr: Method 'GET' is not supported.
